IRI,Speed,Vert_Displacement,Travel_Distance,latitude,longitude,time
0.7905949714475885,42.641426,0.0091763454034298,0.0116068856175847,6.68814941454515,-1.5899450651850655,381.0
1.3947255032416679,42.62978,0.0163840207704064,0.0117471292611529,6.688158882777072,-1.5900510054629755,382.0
2.018324434640824,42.499226,0.0235814412445142,0.0116836722777479,6.688168317061709,-1.590156371902912,383.0
1.9874322685916392,41.987915,0.0228314168248584,0.011487896813227,6.688177615194388,-1.5902599707969076,384.0
0.9356128359821722,41.726276,0.0107007208325808,0.0114371248673043,6.688186872233185,-1.5903631118268389,385.0
0.48349201888004095,41.2071,0.0055800795720646,0.0115412030688537,6.688196213511507,-1.5904671914454012,386.0
0.2248937756065731,41.091035,0.0050910870047735,0.022637740822493,6.688214536163164,-1.5906713406560182,388.0
0.4513470561243331,39.960186,0.0057117120012794,0.0126548116882056,6.688260597665211,-1.5907761233140705,389.0
0.13108731323614994,39.807663,0.0013956576105432,0.0106467786705565,6.688230644272811,-1.5908676894288736,390.0
0.29583669771801124,39.78545,0.003274450330067,0.0110684386194311,6.688237929397374,-1.59096764357087,391.0
0.5437413126479607,37.109154,0.0055200668568251,0.0101520092890183,6.688244611338327,-1.5910593218488402,392.0
0.23134008332796074,36.777128000000005,0.0049851937687198505,0.021549200194816903,6.688256899875774,-1.591238758142556,394.0
0.35610423155897925,34.66403,0.0068450564857678,0.019222058821938198,6.688268223809478,-1.591412436943946,396.0
0.6190110335166767,33.7646135,0.0116300910649957,0.018788180557822602,6.688279292140811,-1.5915821954898053,398.0
0.7540749993435277,33.1306065,0.013836368520696151,0.0183487962506934,6.688290101626079,-1.591747984030619,400.0
0.37274936905877426,30.9539975,0.0053154289521161495,0.0142600615677448,6.688299341900044,-1.5918767708251418,402.0
0.2152378697211014,32.506042,0.0024141321382138,0.0112161123938922,6.688306802475686,-1.5919780527447716,403.0
0.45313299427217,33.510070999999996,0.0080373081776737,0.0177371947734315,6.688318600653274,-1.5921382202883572,405.0
0.3323867432713331,31.073574,0.0057719420769969,0.0173651392356679,6.688330151352471,-1.592295028160009,407.0
0.3561176935540636,29.113137000000002,0.00584042771110935,0.0164002738892913,6.68834106025635,-1.5924431232640543,409.0
0.23493608088542445,23.818505000000002,0.0030839330457411,0.0131266897537339,6.688349791683678,-1.5925616577798087,411.0
